141	一個哨子
142	開膛手傑克是我的獵物！他上週殺了我姊妹，這筆血債要用他的血在碼頭償還。
143	電梯控制器
144	一塊黃銅牌
145	先試著把它拿下來吧！
146	這塊石塊看起來位置不對。
147	一台收銀機。
148	不用了，謝謝。我想我已經喝夠了。
149	先生，這是您的酒。我好像從沒在這附近見過您？
150	        要覆寫舊的存檔嗎？
151	一個化學噴灑器
152	一個燈
153	沐浴鹽
154	植物怪物
155	鍋子
156	一頂黑色圓頂帽，在城裡是必備行頭。
157	數字轉輪
158	展示櫃
159	阿努比斯
160	半變異體
161	一張桌子
162	信裡附著一把鑰匙。
163	一個木製燒杯。
164	一把祭司曾用過的短劍。
165	一個茶壺
166	一個瓦斯罐
167	動物內臟
168	醫生
169	一把萬能鑰匙。
170	靴子
171	一本便條本
172	一本口袋大小的便條本。
173	一個從教堂祭壇上取來的金燭台。
174	你已經戴著防毒面具了。
175	這些選項有幫助嗎？
176	大祭司的屍體
177	這塊地磚看起來比其他的高一些。
178	你上升了一層。
179	一個木碗。
180	一塊地磚
181	一頂圓頂帽
182	一把鑿子
183	皮革
184	木炭
185	布料
186	一幅壁畫
187	一隻有力的手抓住你的肩膀，把你轉了過來。
188	好險逃過一劫。那群憤怒的暴民消失在轉角。他們顯然沒有發現你。
189	一頂黑色騎士帽，非常體面，也是寶貴的防護。
190	一個水壺和一個碗
191	一支焊接槍
192	一個用於遠端遙控炸藥的電子雷管。
193	毒藥
194	汽油
195	             你確定嗎？
196	 先令又 
197	背後一股推力把你轉了過來。
198	你打開了安全門。
199	一座金牛犢雕像。
200	一條又長又粗又堅韌的繩子。
201	一支 369.99 赫茲的音叉
202	一支筆
203	一個文件盤
204	一把小螺絲起子。
205	什麼樣的生意？
206	腐屍的惡臭讓人難以忍受。
207	一名醫護兵
208	一個水壺。
209	一個防毒面具
210	一個附兩個把手和蓋子的大花瓶。
211	一個鞋楦
212	一個用於天平秤的重砝碼。
213	茶箱
214	你把它脫下了。
215	縫紉機
216	一個凹處
217	一個水罐
218	這個豆莢已經枯萎死去。
219	開始
220	一個碗
221	沙子
222	一個刻有圖紋的石製護身符。
223	一個結構堅固的金屬箱。
224	砝碼
225	當舖的門
226	關著的。
227	一個箱子
228	七瓶嬰兒腹絞水。
229	蠟
230	幾根炸藥。
231	圍巾
232	一個縫隙
233	受傷的男子
234	一座金雕像。
235	鱷魚
236	管路
237	覆滿油污的地板
238	無名者
239	很抱歉，我的錢包好像不見了。
240	一張蘆葦墊。
241	一個柳條籃。
242	一把守衛用過的長槍。
243	兩枚十二號口徑的獵槍子彈。
244	一個做工精美的純銀茶壺。
245	四瓶咳嗽糖漿和兩個量杯。
246	從燒焦的坑道支柱上刮下的木炭。
247	一名焊工
248	石針
249	一張儀式用的座椅。
250	不行，你沒有任何傷。
251	一片燒焦的碎片
252	一套天平秤。
253	一個用於緊急狀況的防毒面具，可惜裡面沒有濾芯。
254	一把短柄園藝鎌刀。
255	一罐藍黑色墨水。
256	一個用於焊接時防止強光刺眼的焊接面罩。
257	前門
258	版型書
259	安全門開著時，電梯無法運作。
260	水
261	倉庫的門被一個生鏽的舊掛鎖牢牢鎖住，已經多年沒有打開過。
262	一座落地式老爺鐘
263	這門通往河邊。這裡沒有碼頭，任何人走出去都會全身溼透。
264	一名守衛
265	一個鞋匠的鞋楦。
266	搭配氧乙炔設備使用，可用來焊接或切割。
267	一片厚玻璃板。
268	這些大墓穴裡安放著整個家族的遺體。
269	金字塔蠟像
270	一把大羽毛扇。
271	從河岸倉庫後方碼頭鬆脫下來的一塊木板。
272	一把劍
273	唸這捲卷軸可以治療一些傷勢。
274	一支削尖的小鉛筆。
275	你沒有能打開這個掛鎖的鑰匙。
276	蔬果店的門
277	金屬格柵
278	藤蔓
279	變異者
280	收銀機
281	裡面是空的。
282	用來繪製精美手抄本的筆尖與墨塊。
283	一個大酒壺。
284	一位祭司
285	一個鑲滿珠寶的黃金敞開寶箱。
286	一支329.63赫茲的音叉
287	電工
288	你已經穿戴著它了。
289	一塊木板架在兩棟房子間的空隙上。
290	一大堆碎玻璃散落在通道上。
291	地磚
292	一套防護服
293	一根手杖
294	你在律師事務所連同信件找到的保稅倉庫鑰匙。
295	金字塔建築師
296	衣物
297	房東
298	一隻手抓住你的肩膀，把你轉了過去。
299	一塊刻有象形文字的磚塊。
300	一支軍號
301	一支蠟燭和燭台。
302	一把長柄的鞋匠錘。
303	一具石棺
304	一條橫拉在走廊上的鐵絲。
305	就是他！這傢伙就是有人看到在那女孩附近出現的人！抓住他！
306	那要半個先令，謝謝。
307	一個黃金戰車輪。
308	一個打火機
309	一支獵槍
310	一長卷細鏈。
311	一封手寫信，散發出濃濃的廉價香水味。
312	圍欄
313	皮條客
314	一個水壺
315	一個金屬盒
316	開膛手傑克的刀。
317	郵局的門
318	這一推的力道讓你轉了個圈。
319	你目前擁有
320	一支箭頭包金屬的木箭。
321	一位帶著小匕首的祭司。
322	水龍頭
323	一條乾淨的棉質手帕。
324	這些安全閘門必須關上，電梯才能運作。
325	一名女孩的屍體，喉嚨才剛被割開。
326	一位持劍的守衛。
327	一個大禮帽
328	一個以花朵裝飾的細花瓶。
329	一個木製壁爐鐘。
330	一罐黑墨水。
331	一個雷管
332	好的，我去幫你找茶。
333	你聽到一個音符響起
334	扒手威利
335	打開的門
336	這個物品沒辦法拿下來。
337	一個置物櫃
338	一匹木馬
339	一個掛在銀鏈上的銀懷錶。
340	平頭釘
341	鎖鏈
342	一罐蜂蠟。
343	一把短柄的鞋匠錘。
344	一個用於天平的輕型秤重砝碼。
345	鑰匙上綁著一張標籤，寫著茉莉的名字。
346	我正在找一個叫茉莉·帕金的女孩。
347	內臟
348	一件做到一半的男士手工西裝外套。
349	一套工具箱
350	天平
351	一罐平頭釘。
352	一本日記
353	你用萬能鑰匙打開了這道門。
354	一位礦工
355	一根螺栓
356	地磚
357	一個小型彩繪花瓶。
358	一個籃子
359	裡面裝著電工用的工具。
360	藥劑師的器具
361	看起來像某種安全鑰匙。
362	一個聖杯
363	從發電機排水孔取下的螺絲。
364	一把弩
365	一個書櫃，塞滿了許多發黴的舊法律書籍。
366	沒有辦法繞過這塊突起的磚塊。
367	蠕動的藤蔓
368	亞力克斯
369	門
370	一個大蘆葦籃。
371	排水孔
372	一道裂縫
373	園丁
374	一幅畫
375	礦工用來存放個人物品的金屬置物櫃。
376	一瓶外科用酒精、兩面刮鬍鏡，以及三小罐頭痛藥。
377	一盒平頭釘。
378	一對女用棕色皮靴。
379	一台瓦斯驅動的鑿孔機，不過鑽頭不見了。
380	屠夫丟棄的動物內臟與廢料。
381	一張椅子
382	你的弟弟亞力克斯昏倒在蠟像館的角落裡。
383	你說服我了，那我再來一杯。
384	一支261.63赫茲的音叉
385	一張穿著相當體面西裝男子的海報。
386	罐子
387	鏡子
388	一件雕塑
389	空氣中瀰漫著一股燒焦油味。
390	一位工程師
391	這塊牌子描述了這座蠟像背後的故事。
392	兩位年輕女子
393	這道門已經被封住，無法打開。
394	還有什麼需要幫忙的嗎？
395	一個瓶頸很細、底部有細裂縫的罐子。
396	一把短柄的重型敲擊錘。
397	使用這些東西，風險自負。
398	一把鐮刀
399	一匹小孩的木馬。
400	當你靠近時，這個豆莢開始顫動，彷彿察覺到你的意圖。
401	一面堅固的金屬格柵蓋住側牆上一個大凹室的正面，上頭有個小門可以進入。
402	開膛手傑克蠟像
403	襯衫
404	             遊戲暫停
405	一座宦官的雕像。
406	櫃台展示架
408	一把弓
409	一塊看起來像是某雕塑廢料的石頭。
410	一支調至中音A的音叉。
411	四瓶高嶺土藥劑和幾包安眠藥。
412	教授
413	燈具
414	一個箱子
415	一支黃銅筆尖的筆。
416	一長段廢鐵。
417	一個護身符
418	我才不要靠近那個東西。你要是非進去不可，最好先把我帶到安全的地方。
419	你踏上前，踩到了那塊板子。
420	女孩
421	一座骷髏被木樁刺穿的蠟像。
422	天平秤盤
423	一個殭屍
424	一個陶罐。
425	一個黃銅油燈。
426	一支銅製軍號。
427	一個彎曲的穿靴鉤。
428	一個鑽頭
429	裁縫店的門
430	一台嬰兒車
431	一位持槍矛的守衛。
432	一支調至中音C的音叉。
433	一個從教堂祭壇上取來的黃金聖杯。
434	我認得你！你就是有人看到在那可憐女孩附近出現的那位紳士！就是你，沒錯吧，你就是開膛手！跟我走！
435	死去的女孩
436	聽著，我受夠你了。你只是在浪費我的時間，我要去叫警察了。
437	一個燒杯
438	一頂草帽
439	一支調至升F的音叉。
440	一頂帽子
441	火鉗
442	一把壁爐刷
443	瓦斯蓋
444	根據碑文所述，這座墓穴正是你自己家族的安息之地。
445	裡面裝滿了水。
446	年輕女子
447	一張紙莎草紙
448	一個面容看起來莫名熟悉的殭屍。
449	一頂草帽，在河邊度過時髦週末時絕不可少。
450	一段取自墓園圍欄的鐵柵條。
451	一個變異者
452	一把刀，看起來像是彎曲的土耳其匕首。
453	一台軌道台車
454	分類格架
455	一根撬棍
456	一個穿靴鉤
457	一根坑道支柱
458	一根鐵條
459	一個舊警笛。
460	書籍
461	一座阿努比斯神的大型雕像。
462	五金行的門
463	一份沒有任何重要內容的手抄本。
464	兩塊鞋匠用皮革。
465	一個煤桶
466	一把螺絲起子
467	一把看起來生鏽的鑿岩鎬。
468	一個極重的天平砝碼。
469	電梯安全閘門的鑰匙。
470	這個罐子裡裝著大量從屍體中取出、用於製作木乃伊前的人類內臟。
471	你並沒有穿戴著它。
472	你沒有箭可以發射。
473	突然你感到背後被人一推，把你撞向那座蠟像。
474	一座雕像
475	一顆心臟
476	弗拉迪米爾戴著的戒指。
477	一塊面板
478	這些藤蔓已經枯萎，看起來像是死了。
479	這個奇怪的豆莢看起來很不友善。
480	豆莢
481	顧客
482	兩個男人
483	你好啊，我的外甥，有什麼需要幫忙的嗎？
484	你已經穿著防護服了。
485	一塊岩石
486	解毒劑
487	一個很重的天平砝碼。
488	圖畫
489	一座覆蓋著黃金飾品的黑色雕像。
490	石膏碎片
491	礦坑蠟像
492	一個玻璃罩下的座鐘。
493	一個小銀糖罐。
494	鞋子
495	死去女孩的手提包。
496	你沒有合適的工具能剪斷這個掛鎖。
497	你敲擊鏡子時響起一個音符
498	你敲擊玻璃時響起一個音符
499	一塊大石
500	它已經關上了。
501	兩個一臉兇惡的男人斜靠在牆邊。
502	一份手抄本，上面畫著阿努比斯與幾個象形文字。
503	一個輪子
504	一件背心
505	一頂棕色圓頂帽。
506	釘子
507	一條手帕
508	一座煙囪
509	被堵住的入口
510	這條電線連接著一系列的燈具。
511	              再玩一次？
512	你是誰？
513	這次要幫你拿些什麼嗎？
514	一個大木桶。
515	3張大型紙莎草卷軸。
516	三卷堅韌的鞋匠用線。
517	一把黃銅壁爐刷。
518	一根被丟棄的坑道支柱。
519	一根木樁
520	一瓶能操控心智的毒藥。
521	開膛手傑克悄悄靠近，割開了你的喉嚨。
522	數塊刻有象形文字的磚塊。
523	這個坑太寬了，跳不過去。
524	一座法老的黃金雕像。
525	兩位風塵女子
526	一罐各種尺寸的螺絲。
527	書櫃
528	海報
529	一把長弓。
530	一個醫療箱
531	一劑用於解植物毒素的解毒劑。
532	一個秤砣
533	你沒有找到什麼有趣的東西。
534	一根燒得焦黑的坑道支柱。
535	火把
536	一面牌匾
537	一個加壓式化學噴霧器,裡面還殘留著一些殺菌劑。
538	一根蠟燭
539	力場
540	死靈法師
541	0
542	一件外套
543	幾顆球
544	那些綠色的皮膚斑塊正在擴散。
545	地址簿
546	先把它拿起來再試試看!
547	1
548	門
549	更多選項。
550	你沒有能打開這道門的鑰匙。
551	教堂祭壇上的一個金盤,盛著受過祝福的麵包。
552	茉莉·帕金
553	2
554	一頂騎馬帽
555	一罐釘子。
556	一盆盆栽
557	這道門被鎖定在開啟的狀態。
558	你能治療我的一些傷勢嗎?
559	3
560	莎草紙
561	兩副研杵和研臼,還有一個漏斗。
562	一個裝滿汽油的玻璃瓶,瓶口塞著一塊布。
563	「船隻酒館」酒保給你的倉庫鑰匙。
564	這些詭異的藤蔓似乎有自己的意識。
565	年輕人
566	4
567	一位公主
568	電線
569	一雙沉重的男士棕色皮靴。
570	一輛台車。它太重了,你根本推不動。
571	一張地圖
572	這本日記浸滿了血。
573	你其中一名受害者的屍體。
574	安全門
575	煤炭現在已經熄滅了。
576	5
577	一支箭
578	一個潘趣的瓷偶,那是深受各地兒童喜愛的知名人物。
579	一個天平用的極輕砝碼。
580	一個懷錶
581	一封信
582	別傻了。
583	一隻狗
584	一台汽油發電機。
585	這些藤蔓被燒得焦黑,嚴重燒毀。
586	這個豆莢已經釋放出裡面致命的東西了。
587	6
588	一個木桶
589	一個燃油燈。
590	一堆細沙。
591	一條繩子
592	一個打火機,看起來裡面還裝滿了油。
593	一套厚重的防護衣。
594	 你正穿著它。
595	一堆從破碎壁畫上掉落的石膏碎塊。
596	它已經是開著的了。
597	一個保險箱
598	 便士。
599	7
600	我認出你了!你就是在那個女人的屍體旁被人看到的那位先生。你就是開膛手!!!
601	一件做工精細的紳士外套,連薩維爾街的裁縫都會以它為傲。
602	一個415.3赫茲的音叉
603	一頂黑色圓頂禮帽。
604	一根木樁。
605	一個天平用的頗輕砝碼。
606	一把刀
607	一具屍體
608	肉鋪的門
609	一個炭爐
610	         儲存          讀取
611	8
612	一塊墊子
613	一枚大型金製胸針,造型是聖甲蟲。
614	一個440赫茲的音叉
615	醫療用品
616	一個小黃銅手搖鈴。
617	一本書
618	燒毀的坑道支柱
619	繩子
620	這個掛鎖牢牢地鎖著。
621	恐怕本店不歡迎白吃白喝的人,先生。我得請你離開了。
622	9
623	一隻手緊緊抓住你的肩膀,把你轉了過來。
624	你的心靈力已經耗盡了。
625	一座次階女神的雕像,看起來似乎可以移動。
626	裡面裝著各種急救所需的藥丸、繃帶和藥水。
627	木棒
628	一頂高聳的黑色大禮帽。
629	一把簡陋卻致命的十字弓,上面已裝好一根木製箭矢。
630	它沒有鎖上。
631	                離開
632	客人
633	拳頭
634	 一捲鞋匠用的縫線。
635	一盆盆栽,看起來像是虎尾蘭。
636	一把鏟子
637	一張倫敦白教堂區的街道地圖。
638	你將承受我的詛咒,就像在你之前的人一樣,而在你之後的人也必將如此。
639	用於儲物的甕罐。
640	沙漏
641	墓室
642	這些燈目前還無法使用。
643	           是          否
644	阿努比斯的大祭司——那個邪惡的雙胞胎兄弟——就站在你面前。
645	炸藥
646	一支鑽子
647	一個袋子
648	櫃子
649	藥房的門
650	一張化妝台
651	一個水壺和一個洗臉盆。
652	四瓶消毒藥水和兩包棉花棒。
653	一支銼刀
654	這瓶藥水還沒有發揮作用。
655	阿努比斯的大祭司——那個邪惡的雙胞胎兄弟——的屍體,已被肢解倒臥在地上。
656	玻璃罐
657	抹了油的脖子
658	 要讀取已儲存的遊戲嗎?
659	一個掛鎖
660	一把用於祭典的劍,劍身短而寬。
661	一枚胸針
662	一個音調設定為中央E的音叉。
663	三大瓶浴鹽。
664	一罐螺絲。
665	一支鑽孔機用的鑽頭。
666	一個裝滿頂級中國茶葉的茶箱。
667	一封海關與稅務局寄來的信,內容是關於在河岸邊倉庫保稅存放茶葉的事。
32768	我該去哪裡找公主和我的邪惡雙胞胎兄弟?
32769	你能告訴我關於這座金字塔的事嗎?
32770	多跟我說說阿努比斯,還有他所代表的意義。
32771	你能幫我應付這些陷阱和謎題嗎?
32772	我該效忠於哪位神明?
32773	叔叔,我受傷了,你能幫我嗎?
32774	你知道中央那座水池的事嗎?
32775	我看不見這頭怪物,該怎麼殺死它?
32776	叔叔,我看不懂這個數字謎題!
32777	你能告訴我該湊出哪個數字嗎?
32778	那間放著水罐的房間,我該怎麼做?
32779	地上那些奇怪的磁磚是什麼意思?
32780	哪些符號代表生命?
32781	我被困在某種毒氣室裡了。
32782	我還是找不到出路,快幫我!
32783	我似乎找不到前進的路。
32784	那間刻著蛇形雕刻的房間,我該怎麼做?
32785	叔叔,你能幫我應付這座天平嗎?
32786	先告辭了,我得繼續我的任務。
32787	我不太確定,但我建議往上走或許是個好方向。
32788	據說這座大金字塔共有六層,每一層都布滿了狡詐的陷阱、謎題與守衛。
32789	相傳這座金字塔是阿努比斯在一夜之間建成的,用來獎賞他的信徒。
32790	阿努比斯最關注的,是為死者開啟通往另一個世界的道路。
32791	他常被描繪成一隻長著茂密尾巴的黑色胡狼,或是有著犬首或胡狼頭的黝黑男子。
32792	阿努比斯之道通向的只有死亡,凡是刻有他形象的地方都要格外小心。
32793	具體的細節我並不清楚,但我得警告你,古埃及人的機關十分精巧,許多陷阱只要一腳踩錯就會啟動。
32794	最好放慢腳步,留意地面。如果你遇到邏輯謎題,我或許能幫上忙。
32795	卡辛王子是哈托爾的信徒之一,哈托爾是喜悅與愛的女神,常被描繪成牛頭女子,或是頭上長著牛角的女子。
32796	當她的形象出現時,通常表示你是安全的,或是走在正確的路上。
32797	我對現實世界能發揮的作用非常有限,但也許能提供一點小小的幫助。我需要一張紙,好在上面施下治療的法術。
32798	曾住在這座神殿裡的阿努比斯教眾,據說會在湖中養一頭鱷魚,用來處理垃圾。我勸你小心接近。
32799	這頭怪物似乎會在最底層的湖邊進食。或許可以設法把它引出來,再用什麼東西砸死它。
32800	這看起來是個簡單的埃及加法謎題。五角星上每一排的數字加起來,總和都必須相同。
32801	你必須在沙漏漏完之前解開這個謎題,否則就會觸發一個可怕的陷阱。
32802	試著讓五角星每一邊的總和湊成一個較大的偶數,像20這樣。我想這樣就能解開謎題。動作快,你的時間快到了!
32803	這是另一個用來防範入侵者的邏輯謎題。
32804	其中一個罐子刻著哈托爾的符號,也就是生命之符,而其他五個則刻著阿努比斯的符號,也就是死亡之符。
32805	我認為必須先把生命之罐裝滿水,才能繼續深入金字塔。
32806	每一片磁磚上都刻著一個埃及聖書體符號,有些和哈托爾有關,有些則和阿努比斯有關。
32807	如果你想活命,最好只踩在代表生命的符號上。
32808	我不知道哪些符號屬於哪一邊,但或許附近會有什麼文件能幫上你。
32809	現在灌進這房間裡的氣體毒性極強,一旦吸入,很快就會沒命。
32810	這裡一定有出去的辦法,因為這是繼續深入金字塔的唯一路徑。
32811	檢查牆壁和地板,找找隱藏的按鈕、拉桿,或任何異常之處。解除陷阱的方法就藏在某個地方。
32812	也許通道已經被封死,用來阻擋入侵者。或許值得找找看有沒有秘密通道。
32813	牆上那些洞是數百條致命毒蛇的巢穴。幸好蛇怕火,我建議你試著點燃某種易燃液體。
32814	沒錯,姪兒,只要你能用藏在金字塔各處的砝碼讓兩個秤盤平衡,就會有一道門打開,通往另一個房間。
32815	一路平安……
32816	這張莎草紙就夠了。只要把卷軸念出聲就能使用它。
32817	等你身上有一張空白的莎草紙時,再來問我。
32818	我們得趕快找到你的朋友,免得為時已晚。
32819	我還在為你的朋友治療,能不能讓我靜一靜?
32820	你是誰……?
32821	你是怎麼進來的?
32822	把他留給我,我會盡力而為。你有沒有武器可以給我,以防他們找上門來?
32823	你的朋友恢復意識了,但因為傷勢還很虛弱。他得儘快送去醫院。
32824	我不是那些怪物之一,我是來幫忙的。
32825	一位朋友。告訴我你所知道關於這些變種人的事。
32826	我是來查看這座礦坑,一路打進來的。
32827	這說來話長……
32828	你知道關於這瓶藥水的事嗎?
32829	這些其他人是誰?
32830	面對這裡的邪惡,你能幫上什麼忙嗎?
32831	是這瓶藥水造成皮膚變綠的嗎?
32832	那其他人呢?
32833	這裡有個急救箱,你能幫我嗎?
32834	我沒有任何醫療器材。
32835	你得過來看看附近的一個男人。
32836	恐怕我得走了,留在這裡等我回來。
32837	用這個化學噴霧器保護自己。
32838	用這把螺絲起子跟他們打。
32839	這把大鐵鎚可以用嗎?
32840	用這把鏟子跟他們打。
32841	這把鶴嘴鋤可以用嗎?
32842	抱歉,我沒有多餘的武器可以給你。
32843	我現在得走了,還有很多事要做。
32844	恐怕我知道的不多。我昨天在村子裡被這些戴著頭罩的人抓來的。
32845	他們把我帶到這裡,逼我喝下一種噁心的綠色液體。那東西讓我陷入某種昏迷狀態,直到幾分鐘前醒來之前,我什麼都不記得。
32846	我來這裡之後幾乎查不出什麼。這瓶藥水似乎會讓喝下的人陷入昏迷狀態,變成那些怪物毫無心智的奴隸。
32847	藥效只能持續幾個小時,之後受害者就會恢復自主意識。
32848	我旁邊那個男人是個士兵。他已經被灌了好幾次這種液體,我認為他身上很快就會開始出現綠色斑塊。
32849	長期接觸這種東西,似乎會導致我們那些看守者身上出現的可怕變異。
32850	我是一名合格的醫生!可惜身上沒有任何器材。不過如果有某種急救箱,我應該能幫你處理一下傷口。
32851	請盡快回來。
32852	我認為過度使用這種藥水會導致細胞結構產生變異,造成我們所看到的這些現象。
32853	隨著攝取量增加,受害者的身體似乎會變得越來越像植物,而他們的心智也似乎越來越混亂。
32854	到最後,心智似乎會完全崩潰,受害者就會變成毫無心智的奴隸。
32855	就我所了解,第三個男人是個電工,但你也看到了,他的情況相當嚴重。
32856	我一直無法跟他好好溝通,也無法讓他完全恢復意識。
32857	最後那個男人自我來到這裡之後就沒動過。我不知道他是誰,也不知道他在這裡待了多久。
32858	恐怕沒有器材,我什麼都做不了。
32859	我會盡力而為。
32860	除非拿到一些醫療用品,否則我什麼都做不了。
32861	謝謝你。我來設法救你的朋友,你可以先走了。
32862	我不會毫無防備地留在這裡。你得想辦法擋住那些怪物。
32863	小心點……
32864	你能活著真是幸運。我昨天是被強行帶來這裡,還被逼著喝下一瓶綠色藥水。
32865	我記得在陷入某種昏迷之前感覺非常不舒服,而我剛剛才從那種狀態中醒來。
32866	這個我沒辦法拿來自衛!你還有沒有其他比較好用的東西?
32867	你嘶……是主人選中的信徒嗎!
32868	哪個主人?
32869	不,我不是他們那邊的,我是來救你的。
32870	主人到底是「誰」?
32871	你以前是人類嗎?
32872	我該走了。
32873	主人嘶……掌控一切。主人嘶……征服一切。主人嘶……統治一切。
32874	我嘶……服侍主人。
32875	守衛嘶……有入侵者。守衛嘶……
32876	主人嘶……乃邪惡力量的寵兒。主人嘶……賜下藥水。藥水嘶……使人強大。你不服侍主人。守衛嘶……入侵者……守衛嘶……
32877	人類……是嘶……如今我服侍主人。你必嘶……須死!守衛嘶……
32878	他已經失去意識了。
32879	我需要一些工具才能修好升降機,你得盡快幫我找來。
32880	把工具箱給我,再帶我去升降機那裡,我才能修好它。
32881	救……救我!
32882	你怎麼了?
32883	你還好嗎?
32884	別擔心,我是來幫忙的。
32885	我能幫上什麼忙?
32886	這種毒有解藥嗎?
32887	我馬上去找教授談。
32888	教授?什麼教授?
32889	他們要把我……變成……變成他們那種東西。救救我……求你了!
32890	救我……我快變成那些怪物的一員了……想想辦法吧……求你了……
32891	別讓他們再……再給我那種……那種……藥水了……把那股邪惡……帶走。
32892	找到教……教授。他……知道該怎麼做。
32893	教……教授知道要怎麼阻止……這一切。
32894	謝……謝謝你……快點回來……
32895	教授試著……試著逃跑。他在他們給他……毒藥之前,先服下了解……解藥。
32896	他說他會……會砸毀升降機的……控制裝置。阻止他們出去……我可以修……修好它們……
32897	他陷入了昏迷。
32898	我沒辦法再幫你什麼了。快想辦法修好電梯的控制裝置吧。
32899	是時候引爆炸藥了。按下起爆器上的紅色按鈕，我們得盡快離開這裡。得在礦坑炸毀之前逃出去。
32900	你最好先確定逃生路線都安排好了才能用那個起爆器。我猜這一炸會把整個地方都炸垮。
32901	我得在每一面牆上都裝上炸藥，才能確保徹底炸毀。
32902	趁守衛還沒來找我之前，快去主廳。
32903	你是來救我們的嗎？
32904	如果你是這個意思，我跟他們不是一夥的。
32905	是的。你知道什麼能幫我的事嗎？
32906	我有個妙計。
32907	我還希望你會有點想法。
32908	這麼說你是軍人？
32909	我其實還沒有計畫……目前還沒！
32910	你有什麼派得上用場的技能嗎？
32911	你看過我們要對付的是什麼了嗎？
32912	如果我拿到合適的裝備，我們能把礦坑炸掉嗎？
32913	好，我想我能幫你找到那些東西。
32914	你能確切告訴我需要什麼嗎？
